price,temperature_2m (°C),cloud_cover (%),wind_speed_100m (km/h),shortwave_radiation (W/m²),apparent_temperature (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),wind_gusts_10m (km/h),relative_humidity_2m (%),hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,no_laborable
111.11,6.376595744680851,96.80851063829788,13.372340425531915,0.0,3.921276595744681,0.0,0.0,13.587234042553192,84.57446808510639,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,1
110.77,6.185106382978723,99.25531914893617,13.114893617021275,0.0,3.7425531914893617,0.0,0.0,13.136170212765958,85.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,1
109.28,6.457446808510638,99.72340425531915,12.072340425531914,0.0,4.05531914893617,0.0,0.0,12.563829787234043,82.87234042553192,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,1
110.16,6.327659574468084,96.57446808510639,11.227659574468086,0.0,4.006382978723405,0.0,0.0,11.759574468085107,83.38297872340425,0.7071067811865475,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,1
111.47,5.991489361702128,95.74468085106383,11.391489361702128,0.0,3.5893617021276594,0.0,0.0,11.563829787234043,84.57446808510639,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,1
109.95,5.74468085106383,88.40425531914893,11.872340425531915,0.0,3.295744680851064,0.0,0.0,12.127659574468085,85.31914893617021,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,1
106.89,5.508510638297872,87.53191489361703,11.72340425531915,0.0,3.004255319148936,0.0,0.0,12.495744680851063,85.51063829787235,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,1
107.31,5.308510638297872,80.55319148936171,11.565957446808511,0.0,2.778723404255319,0.0,0.0,12.536170212765958,85.48936170212765,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,1
103.25,5.040425531914893,76.63829787234043,11.963829787234042,0.0,2.429787234042553,0.0,0.0,12.702127659574469,85.93617021276596,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,1
76.42,4.793617021276595,75.06382978723404,11.717021276595746,3.3404255319148937,2.1808510638297873,0.14893617021276595,3.1914893617021276,13.02127659574468,86.51063829787235,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,1
47.6,6.14468085106383,59.53191489361702,11.172340425531916,63.340425531914896,3.608510638297872,20.893617021276597,42.4468085106383,14.25531914893617,82.85106382978724,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,1
46.4,8.063829787234043,55.765957446808514,10.274468085106383,178.59574468085106,5.717021276595744,95.93617021276596,82.65957446808511,16.080851063829787,76.42553191489361,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,1
44.73,9.676595744680851,45.12765957446808,9.293617021276596,288.9148936170213,7.353191489361703,183.08510638297872,105.82978723404256,18.05744680851064,69.40425531914893,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,1
44.17,10.880851063829788,36.276595744680854,10.206382978723404,372.27659574468083,8.421276595744681,263.25531914893617,109.02127659574468,19.772340425531915,63.659574468085104,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,1
51.29,11.689361702127659,34.361702127659576,12.719148936170212,407.06382978723406,8.895744680851065,307.25531914893617,99.80851063829788,23.082978723404256,59.08510638297872,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,1
